SMILES,Solubility
CC(=O)C1=C(NC(=O)COC(=O)C2=CC=CO2)C2=C(O1)C=CC=C2,Soluble
CCC1=CC=C(C=C1)C(=O)C(C)SC1=NNC(=O)N1C1CC1,Soluble
O=C(CCC(=O)C1=CC=C2OCCCOC2=C1)NC1=NC=CS1,Soluble
CN1C(C)=CC(C(=O)CSC2=NNC(=N2)C(C)(C)C)=C1C,Soluble
FC1=CC=C(C=C1F)C(=O)CSC1=NN=C(N1)C1CC1,Soluble
CC1=CC=C2OC(=CC(=O)C2=C1)C(=O)N1CCC2=C(C1)C=CS2,Insoluble
CC(C)C1=NC(C)=CC(=N1)N1CCN(CC1)C(=O)C1=CC(=CN1)C(C)=O,Soluble
COC1=CC=C(C(=O)OCC(=O)C2=CC=C(F)C=C2F)C(O)=C1,Soluble
BrC1=CC=CC2=C1N(CC1=CC=CC(=C1)C#N)C(=O)C2=O,Soluble
COC(=O)C1=C(C)NC(C(=O)OC(C)C(=O)C2=CC=C(OC(F)F)C=C2)=C1C,Soluble
CC1=CC=C2OC(=CC(=O)C2=C1)C(=O)NCC1=CC=C2OCCOC2=C1,Insoluble
ClC1=C(C=NNC1=O)N1CCC(CC1)C(=O)NC1=CC=CC=C1,Soluble
CN(CC(=O)NC1=CC=C(Cl)C=C1)C(=O)CN1C(=O)CN(C)C1=O,Soluble
O=C(CSC1=NN=C(NCC2=CC=CO2)S1)N1CCCCCC1,Soluble
ClC1=CN2C(SCC(=O)N3CCCCCC3)=NN=C2C(Cl)=C1,Soluble
COC1=CC(=CC(OC)=C1OC)C(=O)CN1C(=O)N(C)C2=C1C=CC=C2,Soluble
O=C(NCCCN1C=NC2=C1C=CC=C2)C1=CC=C2C=CC=CC2=N1,Soluble
COC1=CC=C(OCCNC(=O)C2=NNC3=C2C=CC=C3)C=C1,Soluble
FC(F)(F)OC1=CC=C2N=C(NC(=O)C3=CC=CN=C3)SC2=C1,Soluble
CN(C)C1=CC=C(C=C(Cl)C2=NC3=C(C=CC=C3)C(=O)N2)C=C1,Soluble
CC(C)C1=CC=CC(C(C)C)=C1NC(=O)C1=CC(O)=NC2=C1C=CC=C2,Soluble
CN(CN1N=C(N(C)C1=S)C1=CC=CN=C1)CC1=CC=C(Cl)C=C1,Soluble
O=C(CN1C=NC2=C(C=CS2)C1=O)NC1=CC=CC=C1SC1=CC=CC=C1,Soluble
CC1=CC(CN2C=NC3=C(C=C(Cl)C=C3)C2=O)=NO1,Soluble
CCCN1C(NC(=O)C2=CC=C3SCC(=O)NC3=C2)=NC2=C1C=CC=C2,Soluble
CC1=CC(C(=O)N2CCN(CC(=O)NC3CC3)CC2)=C(C)N1C1CC1,Soluble
CC1CCN(C(=O)NC2CCCCC2)C2=CC=CC=C2S1,Soluble
CN1CCN(CC1)C1=CC=C(NC(=O)COC2=CC=CC=C2C)C=C1,Soluble
BrC1=CC2=C(OCCO2)C=C1NC(=O)C1=CN2CCS(=O)(=O)N=C2C=C1,Soluble
CCNC(=O)NC(=O)C(C)SC1=NC=NC2=C1C=NN2C,Soluble
ClC1=CC=C(C=C1)C1=NN=C(O1)SCC1=NC=C(O1)C1=CC=CC=C1,Soluble
C=CCNC(=O)NC(=O)CSC1=NC=C2C=CC=CN12,Soluble
CC1=CC=CC=C1N1C(SCCC2=CC=NC=C2)=NN=C1C1=CC=CN=C1,Soluble
O=C(OCC1=CC(=O)N2C=CSC2=N1)C1=CC=CN=C1N1CCCC1,Soluble
CC1=CSC(NC(=O)COC(=O)C2=CN=CC(Br)=C2)=N1,Soluble
COC1=CC(=CC2=C1OCCO2)C(=O)NC1=CC=C(C=C1)N1CCCC1,Soluble
COC1=CC=C(NC(C)=O)C=C1NC(=O)CN1CCSC2=CC=CC=C12,Soluble
CN(CC1=CC=C(Br)S1)C(=O)NC1=CC=CC(C)=C1,Soluble
C(N1CCN(CC2=CC=CC3=C2C=CC=C3)CC1)C1=CN2C=CC=CC2=N1,Soluble
O=C(CN1CCN(CC1)C(=O)C1CC1)C1=CNC2=C1C=CC=C2,Soluble
CC(NCC(=O)NC1=C(C#N)C(C)=C(C)N1CC1CCCO1)C1=CC=CS1,Soluble
CC(C)C(NCC(=O)NC1=C(C)N(N=C1C)C1=CC=CC=C1)C1=CC=C2OCCCOC2=C1,Soluble
COC1=CC=CC(NC(=O)C(NCC2=CN3C=CC=CC3=N2)C2=CC=CC=C2)=C1,Soluble
CN1CCN(CC1)C1=NC(CN2CCCC2)=NC2=C1C(C)=C(C)S2,Soluble
COC1=CC=C(Br)C=C1CSC1=NN=C2CCCCCN12,Soluble
CC(=O)NCCC1=CC=C(C=C1)C(=O)CSC1=NC2=C(C=CC=C2)N1C1=CC=CC=C1,Soluble
O=C(CN1N=NC(=N1)C1=CC=CS1)C1=CC=CS1,Soluble
CN(CC(=O)NC1=CC=CC=C1C#N)CC1=CN(CC2=CC=CC=C2Cl)N=C1C1=CC=CC=C1,Soluble
CCCN1C(SCC(=O)N2CCC(CC3=CC=CC=C3)CC2)=NN=C1C1=CC=NC=C1,Soluble
O=C(CN1C(=O)N(CC2=CC=CC=C2)C(=O)C1=O)N1CCCC(C1)C1=NC2=C(S1)C=CC=C2,Soluble
CC(N(C)CCOC1=CC=C(Cl)C=C1)C(=O)NC1=CC=C(Cl)C=N1,Soluble
O=C(CN1C(=O)N(CC2=CC=CC=C2)C(=O)C1=O)NC1CCCC1,Soluble
COC(=O)C1=CC(CNC(=O)C2CC3=CC(Cl)=CC=C3O2)=CC=C1OC,Soluble
CCOC1=CC=C(C=C1)C(=O)NC(CN1CCOCC1)C1=CC=CC=C1,Soluble
CC(C)CC1=NN=C(NC(=O)C2=CN3C=CC(C)=CC3=N2)S1,Soluble
CC(=O)NC1=CC=C(NC(=O)C2=NN(C(C)=N2)C2=CC=C(F)C=C2)C=C1,Soluble
O=C1C=C(CN2C=NC3=C(SC=C3)C2=O)N=C2SC=CN12,Soluble
O=C(OCCCN1C(=O)NC2=C1C=CC=C2)C1=COC=C1,Soluble
COC1=CC=C(C=C1)C1=NOC(COC2=CC=C(C=C2)C2=NN=CO2)=N1,Soluble
CC(OC(=O)C1=C(C)OC=C1)C(=O)N1CCN(CC1)C1=CC=CC=C1,Soluble
CC1=CC=C(C=C1)C(=O)NC1=CC=CC(C=C(CC(O)=O)C2=NC3=C(S2)C=CC=C3)=C1,Soluble
O=C(CCC1=NC2=C(C=CC=C2)N(CCC2=CC=CC=C2)C1=O)NC1CCCC1,Soluble
CC(=O)NCCCC1=CC=C(C=C1)C(=O)COC1=CC=CC(Cl)=C1Cl,Soluble
CC1=CC(C(=O)N2CCN(CC2)C2=CC=C(C=N2)C(F)(F)F)=C2C=CC=CC2=N1,Soluble
CN(CC1=CC=C(Cl)S1)C(=O)C1=CC=C2C=CC=CC2=N1,Soluble
ClC1=CC=C(CN2CCN(CC2)C(=O)CC2SC3=CC=CC=C3NC2=O)S1,Soluble
CCOC1=NC=CC=C1C(=O)NC1=CC=C(C=C1)C1=NC2=C(N1)C=CC=C2,Soluble
FC(F)(F)C1=CC=CC(SC(C(=O)NC2CC2)C2=CC=CC=C2)=C1,Soluble
CCC(SC1=NN=C(N1C1=CC=CC=C1CC)N1CCOCC1)C(=O)OC,Soluble
CC(=O)NCC1=CC=C(C=C1)C(=O)CSC1=NC2=C(C=CC=C2)N1C1=CC=CC=C1,Soluble
CC(C)CN1N=C(C)C(CCC(=O)N2CCN(CC(=O)NC3CC3)CC2)=C1C,Soluble
CC(N(C)C(=O)C1=CC=C2SC(C)C(=O)NC2=C1)C1=CC=CS1,Soluble
COC1=CC=CC=C1C1=NOC(CN2C=NC3=C(SC=C3)C2=O)=N1,Soluble
CC(NC(=O)CCC1=NC(=NO1)C1=CC=C(Cl)C=C1)C1=CC=CO1,Soluble
CN(C)C1=CC=C(C=C1)C(=O)NCCN1C(C)=NC2=C1C=CC=C2,Soluble
CC(NC(=O)NC1=CC=CC=C1)C1=CC=C(C=C1)N1C=NC=N1,Soluble
O=C(NC1CCC2=CC=CC=C12)C1=NNC2=C1C=CC=C2,Soluble
CC(C)(C)C(=O)COC(=O)C1=NN(CC2=CC=CC=C2)C(=O)C2=C1C=CC=C2,Soluble
ClC1=CC=CC=C1C(=O)OCC(=O)NC1(CCCC1)C#N,Soluble
ClC1=CC=C(C=C1)C1(CC1)C(=O)OCC(=O)NC1(CCCC1)C#N,Soluble
CC(C)C(C)(NC(=O)CSC1=NC2=C(O1)C=C(Cl)C=C2)C#N,Soluble
CC1=CC=C(Cl)C=C1N1CCN(CC2=COC(=N2)C2=CC=CS2)CC1,Soluble
COC1=CC=C(CN(C)C(C)C(=O)C2=C(C)NC3=C2C=CC=C3)C=C1OC,Soluble
CC(C)CC(=O)NC1=CC=C(C=C1)C(=O)CSC1=NC2=C(C=CC=C2)N1C,Soluble
CC(C)CC(NC(=O)CN1CCN(CC1)C1=CC=CC=N1)C1=CC=CC=C1,Soluble
CC1=C(C=CO1)C(=O)NC1=NN=C(S1)C1CCCCC1,Soluble
CC1=CC=C(C=C1)C1=NN=C(O1)SCC1=CC(F)=CC2=C1OCOC2,Soluble
CN(CC(=O)NC1=CC=CC(C)=C1C)C(=O)C1=CC=C2N=CSC2=C1,Soluble
COC(=O)C1=CC=C(COC(=O)C2=NC(SC)=NC=C2Cl)C=C1,Soluble
CN(C)C1=CC=C(CN(C)C(=O)COC(=O)C2=NNC3=C2C=CC=C3)C=C1,Soluble
COC1=CC=C(Cl)C=C1CN(C)CN1N=NC2=C(C=CC=C2)C1=O,Soluble
O=C(N1CCC2=C(C1)C=CS2)C1=CC=C(C=C1)N1CCCC1=O,Soluble
O=C1N(CC2=CC=CC=C2)C(=O)C(=O)N1CC1=CC(=O)N2C=CSC2=N1,Soluble
O=C(NCCC1=NC2=C(N1)C=CC=C2)C1=CC=CN=C1N1CCCC1,Soluble
COC1=CC=CC(=C1)C(=O)OCC(=O)N1CCN(CC1)C1=CC=C(F)C=C1,Soluble
O=C1NC(CC2=CC=CC=C2)C(=O)N1CC1=CC(=O)N2C=CSC2=N1,Insoluble
FC1=CC=CC=C1N1C(=S)NC(=CC2=NN(N=C2)C2=CC=CC=C2)C1=O,Soluble
CCN1C(=S)N(CN2CCN(CC3=CC=CC=C3C)CC2)N=C1C1CC1,Soluble
CC(C)C1=CC=C(C=C1)C1(C)NC(=O)N(CCC#N)C1=O,Soluble
C(SC1=NN=NN1CC1=CC=CC=C1)C1=NN=C(O1)C1=CC=CS1,Soluble
CC1(NC(=O)N(CC(=O)N2CCCC2)C1=O)C1=CC(F)=CC=C1F,Soluble
COC1=CC=C(C=C1)N1C=NN(CN2CCN(CC2)C(=O)C2CC2)C1=S,Soluble
COC1=CC=C(C=C1)N1C=NN(CN2CCCC(C)C2)C1=S,Soluble
COC1=CC=C(C=C1)N1C=NN(CN2CCC(C)CC2)C1=S,Soluble
ClC1=CC=C(Cl)C(OCC(=O)NCC(=O)N2CCCC2)=C1,Soluble
CC1=CC=C(C=C1C)S(=O)(=O)NCC1=CC=C2OCCOC2=C1,Soluble
NC(=O)COC1=C(Cl)C=CC=C1Cl,Soluble
COC1=CC=CC(NC(=O)C2=CC=CC=C2N(C)C(=O)CCC(=O)NC2CCCCCC2)=C1,Soluble
O=C(NC1=NC(C2=CC=CO2)=C(S1)C1=CC=CO1)C1CCC1,Soluble
CCC1=CC=C(C=C1)C(=O)CN1C(=O)NC(CC)(C1=O)C1=CC=C(F)C=C1,Soluble
CC(C)N1C(=O)N(CC(=O)N2CCC3=CC=CC=C3C2)C(=O)C1=O,Insoluble
FC1=CC=C2SC(=CC2=C1)C(=O)OCC(=O)N1CCOCC1,Soluble
O=C(N1CCC2=CC=CC=C12)C1=C(COC2=CC=CC=C2)C=CO1,Soluble
FC1=CC=C(C=C1)C1=NN(CC(=O)C2=CC=CS2)N=N1,Soluble
CCN1C(SCC#N)=NC2=C(C(=CS2)C2=CC=CS2)C1=O,Soluble
CN(C1CCS(=O)(=O)C1)C(=O)C1=CN(CC2=CC=CC=C2Cl)N=C1,Soluble
CC1=CC=C(NC(=O)N2CCN(CC2)C(=O)N2CCOCC2)C=C1,Soluble
O=C(N1CCCCCC1)C1=CC=C2C(=O)N3CCCCCCC3=NC2=C1,Soluble
O=C(C1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1)N1CCC1,Soluble
CC(C)(C)C1=CC=CC(OC2=NN3N=NN=C3C=C2)=C1,Soluble
CC(C)N1CCN(CC1)S(=O)(=O)C1=C(Cl)C=CC=C1Cl,Soluble
CCCCN1C(=O)N(CC2=NOC(=C2)C2=CC=CC=C2)C(=O)C1=O,Soluble
O=S(=O)(NC1CCCC1)C1=CC=C(N=C1)N1CCCC1,Soluble
COC1=CC=CC=C1C1=NOC(CSC2=NN=NN2C2=CC=CC=C2)=C1,Soluble
CC1CCN(CC2=NC3=C(C=CC=C3)C(=O)N2CC2=CC=CO2)CC1,Insoluble
CN1N=NN=C1SCC1=NOC(=C1C)C1=CC=C(F)C=C1,Soluble
CCC1(NC(=O)N(CC(=O)C2=CC=C3OCOC3=C2)C1=O)C1=CC=C(OC)C=C1,Soluble
COC1=CC=C(OC)C(=C1)C1CCCN1CN1C(=O)N(C2CC2)C(=O)C1=O,Soluble
CC(C)NC(=O)CN(C)CN1N=C2SC3=C(C=CC=C3)N2C1=S,Soluble
CC1=CC=C(N2N=NN=C2SCC2=NC3=C(O2)C=CC=C3)C(C)=C1,Soluble
CC1=CC=C(NC(=O)NC(=O)CN2N=CC(Cl)=C(Cl)C2=O)C=C1C,Soluble
COC(=O)C1=C(C)NC(C(=O)NCC(C)(C)N2CC(C)OC(C)C2)=C1C,Soluble
ClC1=CC=C(OCC2=NC(CSC3=NN=NN3C3CC3)=CS2)C=C1,Soluble
FC1=CC=C(C=C1)C(=O)N1CCCN(CC1)C1=CC=C(C=N1)C(F)(F)F,Soluble
C(N1CCCCC1)C1=NN=C(O1)C1=CC2=C(CCCC2)S1,Soluble
CC(NC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=CC=C1F)C1CC1,Soluble
CC(C)CN1CCOC(CNC(=O)COC2=CC=C(Cl)C=C2)C1,Soluble
CN(CC1=NC2=C(S1)C=CC=C2)C(=O)CSC1=NC=CN1C,Soluble
FC1=CC=C(C(F)=C1F)S(=O)(=O)NCCC1=CC=CS1,Soluble
CN(CC1=NN=NN1C1=CC=CC=C1)CC1=CC=C(F)C=C1,Soluble
CC(N(C)CC1=C(C)C=CS1)C(=O)NC1=C(C=CS1)C#N,Soluble
O=C(C=CC1=CN(N=C1)C1=CC=CC=C1)N1CC(OC2=CC=CC=C12)C(=O)N1CCCCC1,Soluble
O=C(CCS(=O)(=O)C1=CC=CC=C1)N1CCN(CC1)C(=O)C1CC1,Soluble
NC(=O)C1CCCCN1C1=NC(=NC2=C1C=CC=C2)C1=CC=CC=C1,Soluble
CC1(C)NC(=O)N(CCCC(=O)N2CCN(CC2)C(=O)C2CC2)C1=O,Soluble
COC1=CC=C(C=C1NC(C)=O)S(=O)(=O)N(C)CC1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,Soluble
CN1N=NN=C1SCC1=NC(=NO1)C1=CC=CC=C1C,Soluble
O=C(NC1CC1)C1=CNN=C1C1=CC=C2OCCOC2=C1,Soluble
CN1C2=NN=C(SCCC3=CC=CC=N3)N2C2=C(C=CC=C2)C1=O,Soluble
COC(=O)C(CC1=CC=CC=C1)NC(=O)C1=CC(=O)C2=C(O1)C=CC=C2,Soluble
CCOC1=CC(=CC=C1OCC(=O)N1CCOCC1)C(=O)NC1=CC(F)=CC=C1C,Soluble
O=C(NCC1=CC=CC=C1)N1CCN(CC1)C(=O)C1=CC=CO1,Soluble
CCN(C(=O)CSC1=NC2=C(C=CS2)C(=O)N1)C1=CC=CC=C1,Soluble
CN1C(=O)N(CC(=O)NC2=CC=CC(=C2)N2CCCC2=O)C2=C1C=CC=C2,Soluble
O=C(CC1=CN2C=CSC2=N1)NCC1=CC=CC(NC(=O)C2CC2)=C1,Soluble
COC1=CC=NC(=N1)N1CCN(CC2=CC=CC3=C2C=CC=C3)CC1,Soluble
CCOC1=CC=C(C=C1)C1CCCN1C(=O)CN1C=CC(=O)NC1=O,Soluble
FC1=CC=C(NC(=O)N2CCN(CC3=CSC=C3)CC2)C=C1,Soluble
ClC1=CC=C(C=C1)C1=CN=C(CN2C=NC3=C(SC=C3)C2=O)O1,Soluble
ClC1=CC=C(NC(=O)NC2=CC=C(N=C2)N2CCOCC2)C=C1,Soluble
CC(=O)NC1=CC=C(NC(=O)C2=CC=C(C)C(=C2)N2C=CC=C2)C=C1,Soluble
CC1=CC=CC(NC(=O)CN2CCN(CC2)C(=O)CC2CCC=C2)=C1C,Soluble
CC1=CC=CC(NC(=O)N2CCN(CC3=CSC=C3)CC2)=C1,Soluble
CC(NC(=O)CN1CCN(CC2=CSC=C2)CC1)C1=CC=C(F)C=C1,Soluble
O=C(N1CCCC1C1=NC2=C(S1)C=CC=C2)C1=CC2=C(CCC2)S1,Soluble
ClC1=CC=CC=C1CC(=O)NC(CC1=NC=CN1)C1=CC=CC=C1,Soluble
CC(N1CCN(CC1)C1=CC=CC=C1O)C(=O)NCC1=CC=C(C)C=C1,Soluble
COC1=CC=C(C=C1)C(=O)NC1=NN=C(CC(C)C)S1,Soluble
CN(CN1C(=O)C(=O)C2=C1C=C(C)C=C2C)CC1=NC2=C(S1)C=CC=C2,Insoluble
CN(C)C1(CNC(=O)NC2=CC=C(F)C=C2)CCCCCC1,Soluble
CCC1=CC2=C(OC(=O)C=C2C)C(CN(C)CC(=O)NC(C)(C)C)=C1O,Insoluble
FC1=CC=C(C=C1)N1CCN(CC1)C(=O)CN1C(=O)NC2(CCCC2)C1=O,Soluble
CC1(NC(=O)N(CC2=CC=CC(Cl)=C2)C1=O)C1=CC=C2OCOC2=C1,Soluble
CC1CCC2(CC1)NC(=O)N(CN1CCN(CC1)C1=CC=C(F)C=C1)C2=O,Soluble
CC(C)N(CN1C(=O)NC2(CCC(C)CC2)C1=O)CC1=CC=CC=C1,Soluble
CN(C1CCCCC1)C(=O)CN1C(=O)NC(C)(C1=O)C1=CC=C(C)C=C1,Soluble
O=C(CN1C(=O)NC2(CCCCCCC2)C1=O)NC1=CC=C2OCOC2=C1,Soluble
CN1C(=S)N(CN2CCN(CC2)C2=CC=CC=C2)N=C1C1=CC=NC=C1,Insoluble
O=C(NC1=CC=C(N=C1)N1CCCC1)C1=CC=C2C=CC=CC2=N1,Soluble
CCOC1=CC=C(CC(=O)NC(CC2=NC=CN2)C2=CC=CC=C2)C=C1,Soluble
CN(C)C1=CC=C(NC(=O)C2=CNC(=S)N2C2=CC=CC=C2)C=N1,Soluble
CC(SC1=NN=C(N1C)C1=CC=CS1)C(=O)NC1CCCCCC1,Soluble
CC1=NC2=NN=C(SCC3=CN(N=C3)C3=CC=CC=C3)N2C(C)=C1,Soluble
FC1=CC=C(C=C1)C1=CN=C(O1)SCC(=O)NCC=C,Soluble
COC1=CC=CC(=C1)N1C=CN=C1SCC1=NC(N)=C2C=CC=CC2=N1,Soluble
NC(=O)CC1=CSC(NC(=O)C2=CC=C(C=C2)N2C=CC=C2)=N1,Soluble
COC1=CC=C(NC(=O)C2=CC=C(NC(=O)CC3=NOC4=C3C=CC=C4)C=C2)C=C1,Soluble
CC1=NC2=C(C=CC=C2)N1CCNC(=O)COC1=CC=CC=C1,Soluble
CC1=CC=C(NC(=O)NC(=O)CN2CCN(CC2)C2=CC=CC=C2)C(C)=C1,Soluble
ClC1=CC=CC(CCNC(=O)CCC2=NC3=C(N2)C=CC=C3)=C1,Soluble
CNC(=O)NC(=O)CN1CCN(CC1)C1=CC=CC(C)=C1,Soluble
CSC1=CC=C(NC(=O)C2=CC=C3SCCC(=O)NC3=C2)C=C1,Soluble
CC1=NC(SC2=NN3C=CC=NC3=N2)=C2C3=C(CCC3)SC2=N1,Insoluble
CC1=C(OC2=C1C=CC=C2)C(=O)NC1=NC(CC(N)=O)=CS1,Soluble
O=C(CN1CCN(CC1)C1=NC=CC=N1)N1CCSC2=CC=CC=C12,Soluble
NC(=O)CC1=CSC(NC(=O)C2=CC3=C(O2)C=CC(Cl)=C3)=N1,Soluble
CC1=CC(C)=C(C#N)C(=N1)N1CCN(CC1)C1=NC=CC=N1,Soluble
CC1=C(OC2=C1C=C(F)C=C2)C(=O)NCC1=C(C)C=C(C)NC1=O,Insoluble
COC1=CC=C(C)C=C1NC(=O)C1=CC2=C(C=CC=C2)C=C1OCC(=O)NCC(F)(F)F,Soluble
CC1=C(SC2=C1C(F)=CC=C2)C(=O)NC1=CC=NC=C1,Soluble
O=C(NC1=CC=NC=C1)C1=CC=C(C=C1)C1SCCCS1,Soluble
CC1OC2=CC=CC=C2OC1C(=O)NC1=NC=CS1,Soluble
CC1=C(C)C2=C(S1)N=CN(CC(=O)NCC1=NN=C3C=CC=CN13)C2=O,Insoluble
NC(=O)CC1=CSC(NC(=O)C2=CC=C(CN3C=CC=N3)C=C2)=N1,Soluble
ClC1=CC=CC(=C1)N(C(=O)C1CCC1)C1=NC2=C(S1)C=CC=C2,Soluble
CSC1=CC=C(CN(C)C(=O)CSC2=NN=C(N)N2)C=C1,Soluble
ClC1=CC=C(C=C1)C1=NOC(CN2C=NC3=C(C=CC=C3)C2=O)=C1,Soluble
COC1=CC=C(C=C1)C1=NN(CN2CCC3=C(C2)C=CS3)C(=S)N1C,Soluble
CC1=NC2=C(O1)C=CC(NC(=O)CCN1C(=O)NC3(CCCCC3)C1=O)=C2,Soluble
CC(C)C(=O)N1CCN(CN2N=C(C)C3=C(C=CC=C3)C2=O)CC1,Soluble
O=C(COC1=CC=C(C=C1)C#N)NC1=CC=NN1C1CCCC1,Soluble
CN(CC(=O)NC1=CC=C(C=C1)N1CCOCC1)C(=O)C1=COC=C1,Soluble
COC1=CC(NC(=O)C2COC3=CC=CC=C3O2)=CC=C1N1CCCC1=O,Soluble
O=C1CN(CCN1)S(=O)(=O)C1=CC=C2OCCOC2=C1,Soluble
O=C(NC1CCCC1)N1CCN(CC1)S(=O)(=O)C1=CC=CC=C1,Soluble
CC(C)C1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)C1=NC=CS1,Insoluble
CC1CN(CCO1)C(=O)C1=CC=C2SCC(=O)NC2=C1,Soluble
FC1=CC(=CC=C1CN1C(=O)NC2(CCCC3=C2C=CS3)C1=O)C#N,Soluble
CC1CCN(CC1)C(=O)C=CC1=CC(=CC2=C1OCOC2)[N+]([O-])=O,Insoluble
CC1=CC=C(C)C(=C1)S(=O)(=O)NC1=CC=C(C=C1)N1CCOCC1,Soluble
CC1CN(CCO1)C(=O)CCC1=C(C)N2N=C3C=CC=CC3=C2N=C1C,Insoluble
COC1=CC(OC)=C(C2=CCN(CC2)C(=O)C2=CC=C(C)S2)C(OC)=C1,Soluble
O=C(NC1CCCC1)C1=CNC(=S)N1C1=CC=CC=C1,Soluble
CN(C1CCS(=O)(=O)C1)C(=O)C1=CC2=C(S1)C=CC=C2,Soluble
CC1=C(C(C)=NN1)S(=O)(=O)NC1=CC=C(C)C=C1Br,Soluble
ClC1=CC=CC(=C1)C1=NN(CC2=NC(=NO2)C2=CC=CS2)N=N1,Soluble
CC1CN(CN2N=C(OC2=O)C2=CC=C(F)C=C2)CC(C)O1,Soluble
CC(C)(C)C1=NC(=S)N(CN2CCC(CC2)C2=NN=C3C=CC=CN23)N1,Soluble
CC(N1C(=O)OC2=C1C=CC=C2)C(=O)NC1CCCCCC1,Soluble
COC(=O)C1CCN(CC2=NC(=NO2)C2=CC=C(F)C=C2)CC1,Soluble
FC1=CC=C(C(F)=C1)S(=O)(=O)N1CCN(CC1)C(=O)CC1CCCC1,Soluble
O=S(=O)(CC1=CC=C(C=C1)C#N)NCC1(CC1)C1=CC=CC=C1,Soluble
CCC1=C(C(=O)OC)C(C)=C(N1)C(=O)N1CCOCC1,Soluble
CN1C(=S)N(CN(CC2=CC=CC=C2F)C2CC2)N=C1C1=CC=NC=C1,Soluble
FC(F)(F)OC1=CC=CC=C1CN1C(=O)CNC1=S,Soluble
O=C(NC1=CC=CC=C1)C1CCCN(CN2N=C3CCCCCN3C2=O)C1,Soluble
CC1=CC=CC=C1C=CC1=NN(CN2CCOCC2)C(=S)N1,Soluble
COC1=CC=C(CN(CN2N=C3C=CC=CN3C2=O)C2CC2)C=C1,Soluble
CN1C(=S)N(CN2CCC3=C(C2)C=CS3)N=C1C1=CC=C(C)C=C1,Soluble
O=C1NC(CC2=CC=CC=C2)C(=O)N1CN1CCC2=C(C1)C=CS2,Soluble
CCN(CC)CN1N=C(NC1=S)C=CC1=CC=CC=C1C,Soluble
O=C(C1CCN(CC1)C1=CC=C(C=N1)C#N)N1CCC2=CC=CC=C2C1,Soluble
CC1=NC2=C(O1)C=CC(NC(=O)CC1(CCCCC1)C(O)=O)=C2,Soluble
COC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)C1=NC=CC=N1,Soluble
CN(CN1N=C(N(C)C1=S)C1=CC=CN=C1)CC1=CC=CC=C1,Soluble
CC1CN(CN2N=CN(C2=S)C2=CC=CC=C2)CCO1,Soluble
FC1=CC(=CC=C1CN1C(=O)NC2(CCC3=CC=CC=C23)C1=O)C#N,Soluble
O=C(N1CCC2=C(C1)C=CS2)C1=CC2=C(O1)C=CC=C2,Soluble
O=C1N(CC2=NC(=NO2)C2=CC=CC=C2)N=NN1C1=CC=CC=C1,Soluble
CNC(=O)C1=NN(CN(CC=C)CC2=CC=CS2)C(=O)C2=C1C=CC=C2,Insoluble
CC(C)OC(=O)C1=C(C)NC(C(=O)N2CCCCCC2)=C1C,Soluble
CN1CCC2(CC1)OC1=CC=CC=C1C1CC(=NN21)C1=CC=CC=C1,Soluble
ClC1=CC=C(S1)C(=O)CSC1=NC2=C(S1)C=CC=C2,Soluble
O=C1N2C(NC3=C2C=CC=C3)=C(C#N)C2=C1SC1=C2C=CC=C1,Soluble
CC(C)CCSC1=CC=C(C=CC(O)=O)C=C1,Soluble
CCOC(=O)CC1=CC=C2SC(=NC2=C1)C1=CC=CC=C1,Soluble
CN(C)S(=O)(=O)C1=CC=C(C=C1)C1=NC2=C(C3=C(CCCC3)S2)C(=O)N1,Soluble
CC(=O)NC1=NC(=C(C)S1)C1=CC=C(C=C1)C1=CC=CC=C1,Soluble
OC(C1=CC=C(NC(=O)C2=CC=C(Cl)C=C2)C=C1)(C(F)(F)F)C(F)(F)F,Soluble
CN(C1=CC=C(OCC(=O)N2CCC3=CC=CC=C23)C=C1)S(=O)(=O)C1=CC=C(Br)C=C1,Soluble
BrC1=CC=C(O1)C1=NN=C(CSC2=NN=NN2C2CCCC2)O1,Soluble
BrC1=CC=C(O1)C1=NN=C(CN2CCCCC2C2=NC3=C(S2)C=CC=C3)O1,Soluble
COC(=O)C1=CC=C(CN(C)C(=O)CCC2=C(C)N=C(SC)N=C2C)C=C1,Soluble
COC(=O)C1=CC=C(CN(C)C(=O)CC2=CSC(=N2)C2=CC=CS2)C=C1,Soluble
COC1=CC=C(C)C=C1N1C2CS(=O)(=O)CC2CC1=O,Soluble
CCC1=CC=C(C=C1)C1=CSC(=N1)N1C2CS(=O)(=O)CC2CC1=O,Insoluble
CC1=CC=C(C)C(=C1)C1=CSC(=N1)N1C2CS(=O)(=O)CC2CC1=O,Soluble
CC1=CC=C(Cl)C=C1N1C2CS(=O)(=O)CC2CC1=O,Insoluble
CC1=CC=C(C=C1C)C1=CSC(=N1)N1C2CS(=O)(=O)CC2CC1=O,Soluble
CC1=CC(Cl)=CC=C1N1C2CS(=O)(=O)CC2CC1=O,Soluble
